# fofid            subhaloid        galaxyid        x            y            z           redshift      velx          vely          velz          g_sdss        r_sdss        i_sdss       
  62000100000001   62000100000109   1000020016317   61.06095     57.781227    4.4948173   0.019932542   -570.34283    -580.6837     474.21658     -17.91576     -18.64816     -18.977337   
  62000300000005   62000300000267   3000046006144   32.71519     14.364166    22.619614   0.019932542   -12.107365    844.65076     156.26033     -17.006784    -17.619017    -17.952375   
  62000300000004   62000300000228   3000047001135   40.32707     17.231497    18.814548   0.019932542   421.86685     -147.4477     -257.66806    -15.460776    -16.180252    -16.50621    
  62000300000004   62000300000228   3000047001638   40.847027    17.267023    18.703365   0.019932542   125.46415     -568.2213     -352.63013    -16.363207    -17.079447    -17.401424   
  62000300000004   62000300000228   3000047002097   40.950314    17.222939    18.78368    0.019932542   248.28252     -272.1067     354.26343     -18.004786    -18.782413    -19.138554   
  62000300000004   62000300000228   3000047002730   41.004723    16.971163    18.542002   0.019932542   101.7795      604.6407      -137.17705    -17.590454    -18.395813    -18.763783   
  62000300000004   62000300000228   3000047003293   41.77658     16.501577    18.607883   0.019932542   354.3949      -69.53835     -171.84503    -15.056695    -15.738666    -16.045324   
  62000300000004   62000300000228   3000047003755   41.046238    16.82833     18.87452    0.019932542   131.73776     -378.1383     -243.86066    -14.876885    -15.663783    -16.033916   
  62000300000004   62000300000228   3000047004168   40.676495    17.079353    19.425875   0.019932542   761.68823     36.496147     -47.70135     -15.339666    -15.425754    -15.466026   
  62000000000010   62000000000208   8002774         25.52263     22.731236    24.775      0.019932542   -306.3272     8.243759      272.87146     -18.593359    -19.304676    -19.630804   
  62000300000000   62000300000038   3000042016400   44.363678    13.929919    14.146406   0.019932542   -1073.3079    460.0264      391.7787      -17.98044     -18.48798     -18.720755   
  62000300000000   62000300000070   3000042018413   43.68498     15.6423645   12.945526   0.019932542   -89.54305     162.61028     541.04584     -18.975685    -19.708132    -20.034592   
  62000500000000   62000500000000   5000047001206   39.737682    60.664112    32.22235    0.019932542   -546.8211     -39.307186    -264.40054    -14.960003    -15.584849    -15.862179   
  62000500000000   62000500000000   5000047001656   39.95948     60.663208    32.241447   0.019932542   -103.85147    467.9796      726.5057      -16.290323    -17.030056    -17.364538   
  62000500000000   62000500000000   5000047002149   39.676704    60.52995     32.140633   0.019932542   -44.672493    89.642685     -83.98841     -17.702341    -18.51457     -18.890703   
  62000500000000   62000500000000   5000047002611   38.805305    60.935028    32.431713   0.019932542   -117.23682    33.271023     42.894535     -13.690225    -14.341486    -14.628218   
  62000500000000   62000500000000   5000047003069   39.69521     60.503136    32.42475    0.019932542   -174.09927    311.85474     -15.66737     -18.838541    -19.629885    -19.98729    
  62000500000000   62000500000000   5000047003558   40.04651     60.74092     32.72986    0.019932542   469.53943     -94.38661     229.90668     -15.470239    -15.994159    -16.222427   
  62000500000000   62000500000000   5000047004024   41.7751      61.65163     32.508026   0.019932542   -658.8162     -268.59442    -283.0556     -17.426203    -18.033808    -18.317015   
  62000500000000   62000500000002   5000047007752   42.2478      61.170284    32.74996    0.019932542   -452.47296    191.99661     -387.76447    99.0          99.0          99.0         
  62000400000006   62000400000139   4000020000001   61.50308     27.796373    60.446022   0.019932542   -136.4368     -187.65651    12.752198     -20.980305    -21.774134    -22.138819   
  62000400000006   62000400000139   4000020000798   61.614384    27.748459    60.684383   0.019932542   -36.576828    -215.48254    60.167686     -14.822728    -15.567445    -15.905085   
  62000400000006   62000400000139   4000020001299   61.53811     27.821808    60.378166   0.019932542   -50.488426    42.485752     -379.58643    -17.373842    -18.157589    -18.51482    
  62000400000006   62000400000139   4000020001828   61.3122      28.588371    60.47491    0.019932542   3.9710188     55.894386     200.90907     -14.238996    -14.70684     -14.911231   
  62000200000001   62000200000143   2000021007074   55.517838    38.177414    16.302856   0.019932542   -70.13161     805.972       276.19696     -17.081446    -17.709812    -18.016504   
  62000300000009   62000300000364   2001810004326   36.964634    30.552193    11.861489   0.019932542   -367.67892    -504.9672     478.7128      -17.929651    -17.900333    -17.890438   
  62000700000001   62000700000053   7000056001188   6.957831     7.9295435    33.61418    0.019932542   49.065666     -480.34222    517.0603      -13.9761505   -14.6229315   -14.907306   
  62000700000001   62000700000053   7000056001684   6.884372     7.8941813    33.703186   0.019932542   -109.43442    -390.89404    -732.61633    99.0          99.0          99.0         
  62000700000001   62000700000053   7000056002129   6.890131     7.6418076    33.6859     0.019932542   -116.75987    635.66046     -414.6132     99.0          99.0          99.0         
  62000700000001   62000700000053   7000056002579   7.0347414    7.7440653    33.783638   0.019932542   -458.29337    353.54935     -274.2241     -15.199352    -15.945685    -16.282162   
  62000700000001   62000700000053   7000056003008   6.953186     7.5115223    33.768204   0.019932542   -584.58813    -171.5801     292.58823     -15.791187    -16.484982    -16.796158   
  62000700000001   62000700000053   7000056003527   7.4955044    7.8652825    33.68017    0.019932542   -597.9679     138.69987     23.734957     -15.722211    -16.443155    -16.76798    
  62000700000001   62000700000053   7000056004052   7.1361585    8.3498955    33.396606   0.019932542   -209.65132    -99.10964     -271.99716    -10.735103    -11.270309    -11.502341   
  62000700000001   62000700000053   7000056004630   6.9327683    8.192174     33.448418   0.019932542   -323.76007    360.47073     -286.26132    -15.505754    -16.29037     -16.6521     
  62000700000001   62000700000053   7000056005087   6.746546     8.446252     34.462486   0.019932542   -410.91907    240.13136     66.866516     -16.048315    -16.451534    -16.637495   
  62000700000001   62000700000053   7000056005693   6.872161     7.6578784    33.6459     0.019932542   -914.20197    193.56749     -921.75073    -17.173058    -17.774382    -18.070642   
  62000300000003   62000300000195   3000045007035   54.555794    15.119544    24.250834   0.019932542   195.98795     131.07524     220.99937     -19.7793      -20.613667    -20.985312   
  62000300000014   62000300000438   3000055001623   61.395332    23.860748    20.462402   0.019932542   -298.8982     337.85516     30.356651     -14.614442    -15.281325    -15.57959    
  62000300000020   62000300000513   3000061001530   52.047504    14.053882    21.82442    0.019932542   25.788284     -34.779633    312.17578     -14.807654    -15.544858    -15.87722    
  62000300000020   62000300000513   3000061001099   52.006454    14.92206     21.200031   0.019932542   -496.79645    -172.14966    524.7709      -14.469404    -15.236495    -15.591393   
  62000500000004   62000500000163   5000051003452   62.221       56.032467    42.739525   0.019932542   123.786644    516.88837     34.888092     -14.254417    -14.9081745   -15.196431   
  62000500000000   62000500000031   5000047012384   41.12981     61.01697     32.229084   0.019932542   -176.27937    227.5722      147.24709     -18.198877    -18.789118    -19.069561   
  62000300000025   62000300000577   3000066001750   34.683113    29.209906    8.07951     0.019932542   471.31314     -497.4905     406.2735      -12.759574    -13.196552    -13.392578   
  62000300000025   62000300000577   3000066001265   34.510906    29.196268    8.163499    0.019932542   -14.315467    110.05146     254.50226     -18.325619    -19.101048    -19.454266   
  62000400000000   62000400000001   4000014011735   59.375042    13.131454    35.28434    0.019932542   -913.4764     -437.4733     -151.37216    -14.669364    -15.221836    -15.452231   
  62000400000000   62000400000001   4000014011348   59.178173    13.332243    34.91448    0.019932542   -422.02203    -518.4841     -748.64496    -15.672431    -16.391634    -16.71411    
  62000400000000   62000400000001   4000014010923   59.027832    12.818819    34.87539    0.019932542   -529.447      -391.66013    -610.49225    -13.810042    -14.335645    -14.5661     
  62000400000000   62000400000001   4000014010459   59.10572     13.10604     34.997875   0.019932542   -304.93167    -366.0181     -810.5884     -15.080194    -15.859419    -16.217386   
  62000100000001   62000100000090   1000020012270   61.166653    58.141342    4.3365555   0.019932542   394.4856      -491.85004    508.6832      -15.843108    -16.60053     -16.943634   
  62000600000002   62000600000095   6000035000594   4.1931987    58.079655    43.095154   0.019932542   -500.45456    185.69257     -252.59947    -15.335316    -16.112549    -16.466505   
  62000300000025   62000300000577   3000066001895   34.623394    29.111664    7.8279285   0.019932542   -162.2089     -348.16425    365.9028      -15.619573    -16.5064      -16.932707   
  62000300000002   62000300000158   3000044010030   45.13769     23.524473    15.539269   0.019932542   -607.6574     -151.33904    455.0379      -17.981524    -18.684801    -19.023      
  62000600000002   62000600000095   6000035001061   4.244335     58.274902    42.7371     0.019932542   152.81776     269.85513     -528.86273    -14.612494    -15.175411    -15.4200535  
  62000600000002   62000600000095   6000035001615   4.540174     58.21494     42.8411     0.019932542   -306.92395    419.40726     -497.5856     -18.104475    -18.933222    -19.315958   
  62000300000014   62000300000438   3000055002482   61.343815    24.509052    20.169127   0.019932542   20.850065     165.93121     84.936935     -16.383825    -17.066027    -17.365067   
  62000300000014   62000300000438   3000055002083   61.60813     25.596802    19.69626    0.019932542   -86.14762     69.42519      95.38765      99.0          99.0          99.0         
  62000200000000   62000200000005   2000020017181   35.102615    59.391014    30.087475   0.019932542   -327.95267    21.924189     -782.38086    -13.162687    -13.607759    -13.808364   
  62000200000000   62000200000027   2000020019598   34.544174    59.346775    29.898556   0.019932542   104.39041     -984.43286    836.94354     99.0          99.0          99.0         
  62000200000000   62000200000062   2000020021725   34.83914     59.3076      30.282032   0.019932542   -828.95135    -37.840553    -31.403402    -18.836208    -19.582895    -19.926207   
  62000300000013   62000300000429   3000054001825   37.034954    11.584756    22.204712   0.019932542   120.39777     449.3149      -86.61902     -15.083105    -15.8406105   -16.182785   
  62000300000014   62000300000438   3000055001038   61.530552    23.951973    20.65829    0.019932542   -300.07385    3.2917953     285.2957      -14.07463     -15.08851     -15.632867   
  62000000000005   62000000000117   5001989         7.4123907    30.016457    22.33838    0.019932542   327.39682     -586.3065     33.945538     -15.2702675   -15.597588    -15.748363   
  62000000000005   62000000000117   5001529         7.5322247    30.18666     22.52969    0.019932542   185.10667     177.05801     -671.1341     -15.87037     -16.657175    -17.026785   
  62000000000005   62000000000117   5001082         7.464054     30.187609    22.61741    0.019932542   -620.3222     189.43404     175.72025     -13.293479    -13.966721    -14.267844   
  62000300000004   62000300000228   3000047001327   40.901768    17.292318    18.66209    0.019932542   -165.16603    153.78934     -253.755      -16.406555    -17.156136    -17.495214   
  62000300000004   62000300000228   3000047001812   40.668365    17.578823    18.439009   0.019932542   406.70923     -108.44099    -522.11743    -15.606908    -16.351318    -16.688728   
  62000300000004   62000300000228   3000047002500   41.022945    16.95656     18.23521    0.019932542   414.8515      234.26947     -88.262115    -14.741941    -15.358395    -15.627374   
  62000300000004   62000300000228   3000047002980   41.89908     16.274342    18.646399   0.019932542   388.44272     -100.320435   -109.475494   -16.088034    -16.83399     -17.17129    
  62000300000004   62000300000228   3000047003460   40.020016    17.654428    18.752226   0.019932542   144.75896     75.11281      -157.89467    -16.12322     -16.88915     -17.241238   
  62000300000004   62000300000228   3000047003912   40.861393    16.917267    18.673693   0.019932542   116.39495     231.17563     -441.72565    -17.546501    -18.381344    -18.76402    
  62000500000000   62000500000000   5000047001379   39.827705    60.56201     32.424477   0.019932542   -557.8974     398.09952     31.439415     -16.997002    -17.75833     -18.103052   
  62000500000000   62000500000000   5000047001851   40.330196    60.66168     32.44808    0.019932542   -121.3119     -32.46235     87.8894       -17.88085     -18.677313    -19.03905    
  62000500000000   62000500000000   5000047002360   38.6268      60.190468    32.479877   0.019932542   -73.99362     -105.66831    -116.909164   -14.381182    -15.0190935   -15.296471   
  62000500000000   62000500000000   5000047002753   39.923317    60.751827    32.364513   0.019932542   275.8244      404.5758      -109.49586    -13.9617195   -14.715447    -15.06591    
  62000500000000   62000500000000   5000047003337   40.367527    60.398758    33.22101    0.019932542   49.764988     265.4487      23.857012     -9.81177      -10.229082    -10.414562   
  62000500000000   62000500000000   5000047003765   39.90609     59.688545    32.076736   0.019932542   -481.24026    5.351168      162.44879     -15.904412    -16.621365    -16.941912   
  62000500000000   62000500000000   5000047004192   40.05557     60.287113    32.007175   0.019932542   -474.2263     159.79376     -707.94977    -15.000953    -15.51233     -15.7590275  
  62000500000000   62000500000002   5000047007496   42.362724    61.480522    32.66459    0.019932542   -212.21606    72.652016     198.3989      -13.510417    -14.140693    -14.416234   
  62000500000000   62000500000002   5000047007921   41.670265    61.290688    32.409313   0.019932542   -319.33575    -33.613758    316.94684     -13.369936    -14.002087    -14.277587   
  62000400000006   62000400000139   4000020000524   61.513836    27.991076    60.4853     0.019932542   -223.10443    -339.41522    97.866714     -13.517821    -14.128643    -14.393661   
  62000400000006   62000400000139   4000020001037   61.50381     27.82215     60.47016    0.019932542   40.649044     607.096       67.70428      -17.26708     -18.07676     -18.457916   
  62000600000002   62000600000096   6000035003575   4.6947193    58.198368    42.572727   0.019932542   -446.41483    390.485       -404.37982    -21.559578    -22.396698    -22.770802   
  62000000000001   62000000000034   1004537         31.491028    25.059055    3.4928322   0.019932542   101.09554     -443.92966    -82.24279     -19.460474    -20.293531    -20.713156   
  62000600000000   62000600000006   6000033010488   2.7089598    2.8085537    40.083576   0.019932542   -279.18585    -88.591095    -10.50519     -14.393749    -15.068245    -15.369019   
  62000600000000   62000600000004   6000033009475   2.9216614    1.266569     39.657665   0.019932542   199.56091     -238.18019    -78.136505    -15.041026    -15.784638    -16.123905   
  62000000000007   62000000000175   707003269       31.490038    20.380787    24.121105   0.019932542   102.102776    -114.75143    -638.3883     -16.68306     -17.488834    -17.861008   
  62000000000002   62000000000076   2004612         27.298283    29.401337    8.939041    0.019932542   514.7346      212.2514      -62.823288    -18.790888    -19.305086    -19.561615   
  62000300000004   62000300000237   3000047006480   41.272976    17.04758     18.691439   0.019932542   504.73157     254.36453     117.26142     -18.784517    -19.548574    -19.910515   
  62000400000006   62000400000139   4000020001483   61.57402     27.753134    60.527813   0.019932542   189.93686     -328.03824    559.9486      -15.34684     -16.102592    -16.444328   
  62000400000006   62000400000139   4000020001970   61.18659     27.766308    60.925117   0.019932542   -49.933224    -428.28412    -44.09314     -14.130006    -14.684591    -14.916882   
  62000700000001   62000700000053   7000056001412   7.046401     7.9198008    33.615574   0.019932542   -636.4974     528.5305      442.49118     99.0          99.0          99.0         
  62000700000001   62000700000053   7000056001873   6.7267766    7.5414476    33.643658   0.019932542   -259.4628     -117.87       -240.99112    -15.567008    -16.302288    -16.63417    
  62000700000001   62000700000053   7000056002288   7.031597     8.009099     33.420868   0.019932542   -592.54535    642.91986     -473.39865    -15.756964    -16.51481     -16.857887   
  62000700000001   62000700000053   7000056002763   7.200402     8.253211     33.517624   0.019932542   -350.46378    -175.4386     125.4848      -15.322154    -16.126923    -16.501553   
  62000700000001   62000700000053   7000056003178   6.9562764    7.793789     33.697586   0.019932542   -881.4347     -385.88535    -563.21533    -20.061657    -20.868502    -21.234457   
  62000700000001   62000700000053   7000056003671   6.9004855    7.721334     33.821365   0.019932542   -466.50528    -485.9234     -312.2965     -18.088402    -18.884495    -19.24751    
  62000700000001   62000700000053   7000056004255   7.065148     7.9353514    33.609375   0.019932542   48.02511      222.47557     -109.55751    -20.443914    -21.294886    -21.68425    
  62000700000001   62000700000053   7000056004821   7.6503043    7.0052905    33.95153    0.019932542   -385.48343    92.405556     -249.03404    -15.814135    -16.392225    -16.652388   
  62000700000001   62000700000053   7000056005441   7.3808603    7.7602835    33.937767   0.019932542   -228.70032    189.54436     -422.34125    -17.275429    -18.115416    -18.518343   
  62000700000001   62000700000053   7000056006129   7.3145795    8.179914     32.67061    0.019932542   -538.58777    168.21144     -112.8795     -13.621166    -14.257972    -14.538292   
  62000700000002   62000700000087   7000057005506   8.23511      10.03161     32.93839    0.019932542   43.754646     -53.07667     -588.58685    -16.388037    -17.047348    -17.336475   
  62000000000004   62000000000103   4001428         19.841501    24.955854    21.690119   0.019932542   493.7737      -57.736523    125.02655     -15.431189    -16.126198    -16.439747   
  62000500000010   62000500000261   5000048005272   61.34384     55.172993    56.76578    0.019932542   -480.10632    63.387154     -117.693085   -15.829713    -16.630394    -17.006575   
  62000200000015   62000200000367   2000034000537   32.977493    43.199047    30.526442   0.019932542   96.811066     -67.37983     -60.999737    -14.692163    -15.508125    -15.892876   
  62000000000001   62000000000043   1005665         31.562548    24.544912    3.9957097   0.019932542   381.26578     2.806346      258.9511      -14.464048    -15.16303     -15.476789   
  62000300000012   62000300000413   3000053003749   37.18255     13.511776    2.409752    0.019932542   68.15038      -300.7328     192.60016     -19.31917     -20.080595    -20.4291     
  62000600000007   62000600000190   6000039002066   3.7582393    57.66212     58.307823   0.019932542   -173.09163    -72.558975    -1.5276101    -16.806295    -17.59532     -17.964407   
  62000200000005   62000200000235   2000025001107   37.950127    36.41671     21.565313   0.019932542   -241.59563    -360.41827    -507.1236     -16.495184    -17.290068    -17.65457    
  62000200000005   62000200000235   2000025001602   38.017784    36.688484    21.568106   0.019932542   -294.31815    379.3177      80.776306     99.0          99.0          99.0         
  62000200000005   62000200000235   2000025002038   37.765194    36.852436    21.514854   0.019932542   -403.37964    117.84449     -44.99821     -13.3752575   -13.991       -14.256677   
  62000200000005   62000200000235   2000025002460   37.978172    36.071728    21.091171   0.019932542   193.63594     154.44617     -178.9712     -15.287901    -15.9043255   -16.169607   
  62000200000005   62000200000235   2000025002941   37.91905     36.471985    21.619661   0.019932542   -430.85785    -272.7496     785.9316      -19.918402    -20.736511    -21.103539   
  62000100000001   62000100000155   1000020017474   62.40567     56.80208     7.1761246   0.019932542   330.61972     -97.09543     -206.24413    -16.617527    -17.101654    -17.326927   
  62000000000006   62000000000157   6003479         17.037472    5.9990997    28.703354   0.019932542   -388.0112     -138.51996    338.3914      -16.731508    -17.377993    -17.683784   
  62000300000000   62000300000063   3000042012206   44.42642     13.822404    14.411142   0.019932542   -568.84357    517.63745     -201.37279    99.0          99.0          99.0         
  62000200000010   62000200000317   2000029000804   36.125134    31.18698     10.756728   0.019932542   82.49948      -298.44153    -14.349665    -15.317774    -16.150463    -16.546589   
  62000200000010   62000200000317   2000029001248   36.293537    31.553556    10.765747   0.019932542   -68.75271     -291.30508    344.5343      -17.697231    -18.441395    -18.776035   
  62000200000015   62000200000367   2000034000459   32.96804     43.136543    30.544592   0.019932542   -258.7934     441.25003     456.29883     99.0          99.0          99.0         
  62000100000000   62000100000001   1000019008649   31.249186    56.102356    27.495342   0.019932542   637.5775      37.437393     701.9674      -14.849174    -15.56189     -15.883077   
  62000100000000   62000100000001   1000019009162   31.248762    56.60412     27.515524   0.019932542   133.20683     -35.359535    332.11322     99.0          99.0          99.0         
  62000100000000   62000100000001   1000019009620   31.342594    56.11241     27.385557   0.019932542   8.976974      -571.43445    528.8577      -15.067779    -15.781984    -16.104311   
  62000100000000   62000100000001   1000019010076   32.336136    54.90639     27.869694   0.019932542   594.7483      -26.971155    -162.52649    -13.9420185   -14.53018     -14.784296   
  62000100000000   62000100000019   1000019016983   31.524788    54.67319     27.391817   0.019932542   152.48636     -29.180817    -275.9161     -18.525013    -19.299057    -19.648424   
  62000200000001   62000200000115   2000021009046   55.79878     38.106594    16.460064   0.019932542   -157.47853    726.71075     79.90033      -19.611639    -20.306103    -20.63551    
  62000300000004   62000300000244   3000047006872   41.570705    17.448463    18.740604   0.019932542   -104.17015    70.0689       269.4045      -16.717012    -17.3693      -17.687637   
  62000200000007   62000200000280   2000000003183   61.59248     35.94079     20.342321   0.019932542   -291.57742    459.3725      -119.19572    -17.82157     -18.437044    -18.702852   
  62000200000015   62000200000367   2000034001076   33.01002     43.071644    30.540466   0.019932542   257.1019      456.07715     30.75712      -18.116915    -18.933624    -19.303026   
  62000200000015   62000200000367   2000034001559   32.949512    43.165367    30.90478    0.019932542   211.3372      347.14273     61.058357     -15.893286    -16.301308    -16.488523   
  62000000000007   62000000000160   707000778       31.72302     20.286829    23.890316   0.019932542   202.80495     -252.21669    54.033813     -16.31228     -17.029413    -17.351727   
  62000000000007   62000000000160   707001216       31.646252    20.105995    23.969255   0.019932542   481.83444     229.40472     -192.01717    -14.826546    -15.507455    -15.810504   
  62000300000009   62000300000359   2001810006271   36.35631     29.91463     12.484553   0.019932542   -254.25372    -282.21216    103.82654     -16.508064    -17.208841    -17.529959   
  62000300000016   62000300000477   3000057001976   57.28978     10.736631    7.35551     0.019932542   -23.124498    -642.7249     95.388115     -14.640072    -15.139884    -15.354119   
  62000000000004   62000000000103   4002216         19.778028    24.655363    21.396536   0.019932542   291.87567     95.46791      400.69873     -15.683094    -16.363571    -16.672264   
  62000000000004   62000000000103   4001598         19.659416    25.035406    21.74587    0.019932542   437.61142     56.16782      -81.849785    -14.47639     -15.132906    -15.426117   
  62000000000004   62000000000103   4000837         19.968538    25.13061     22.528597   0.019932542   -167.83267    -292.73145    231.79018     -13.014769    -13.425631    -13.611134   
  62000000000003   62000000000091   3004431         9.644707     30.129797    23.085693   0.019932542   532.61975     -119.19579    40.63585      -15.609697    -16.132702    -16.374353   
  62000500000008   62000500000239   5000055002745   50.93764     61.245922    45.67772    0.019932542   -47.64983     -184.27383    126.85351     -16.309134    -17.022388    -17.341442   
  62000200000002   62000200000169   2000022006761   33.008812    40.784584    30.460436   0.019932542   -402.03812    716.9846      -43.87863     -17.46062     -17.795214    -17.971245   
  62000500000007   62000500000221   5000053003056   0.21689412   61.50057     42.782852   0.019932542   413.86423     466.53278     -407.5625     -15.807507    -16.461807    -16.75751    
  62000500000003   62000500000138   5000050004343   58.500393    55.03198     58.296932   0.019932542   10.747316     -235.39937    -13.125483    -13.584042    -14.158668    -14.408287   
  62000500000003   62000500000132   5000050002174   58.558685    55.39286     59.545143   0.019932542   236.3214      -106.55794    -60.90103     -17.565554    -18.268364    -18.580282   
  62000500000003   62000500000132   5000050001808   59.47193     55.47973     59.14509    0.019932542   22.709324     -317.54517    -194.15988    -15.595882    -16.205769    -16.474686   
  62000500000003   62000500000132   5000050001298   58.81376     55.49763     59.01728    0.019932542   -96.32641     84.12388      -198.66911    -15.333223    -16.173153    -16.573662   
  62000500000003   62000500000132   5000050000890   58.820732    55.43362     59.11616    0.019932542   132.8053      -192.51082    -207.04445    -15.402602    -16.154678    -16.49937    
  62000500000002   62000500000129   5000049004867   34.94571     56.850254    41.613815   0.019932542   629.7485      255.96663     -649.02167    -16.17283     -16.499249    -16.67447    
  62000500000001   62000500000066   5000048006806   59.74083     53.49311     56.87821    0.019932542   221.88957     -260.65994    -131.22379    -12.239581    -12.720514    -12.931532   
  62000500000010   62000500000261   5000048004806   60.653923    55.240322    57.285763   0.019932542   -40.540096    80.371376     274.6567      -15.587604    -16.261677    -16.560825   
  62000500000010   62000500000261   5000048004304   61.16976     55.23836     57.006115   0.019932542   21.234747     -323.41122    -191.42308    -19.603395    -20.481142    -20.875097   
  62000500000010   62000500000261   5000048003843   60.87514     55.52761     56.903156   0.019932542   -185.24223    4.8884954     -119.796776   -18.436136    -19.297668    -19.692827   
  62000300000001   62000300000098   3000043011352   42.302612    18.303648    12.223767   0.019932542   191.06104     738.97437     716.3159      -18.631897    -19.40123     -19.75214    
  62000300000001   62000300000086   3000043009584   42.21583     18.273859    12.319888   0.019932542   -399.99625    -162.80125    982.8975      -12.673359    -13.285827    -13.551898   
  62000300000001   62000300000080   3000043004628   41.850266    19.274422    11.960281   0.019932542   311.208       -518.12335    969.0097      99.0          99.0          99.0         
  62000300000001   62000300000080   3000043004077   42.15734     18.418394    12.331621   0.019932542   -104.61001    -310.6647     898.2596      -14.587321    -15.376556    -15.743165   
  62000300000001   62000300000080   3000043003370   42.194305    19.075802    11.932518   0.019932542   459.38077     502.12704     122.39286     -17.304354    -18.120415    -18.494848   
  62000300000001   62000300000080   3000043002932   42.056843    17.621265    11.752677   0.019932542   -90.30566     394.54318     79.85241      99.0          99.0          99.0         
  62000300000001   62000300000080   3000043002485   41.97517     18.703886    12.154618   0.019932542   514.7199      628.0122      -259.82928    -16.179098    -16.933332    -17.276909   
  62000300000001   62000300000080   3000043002105   41.939934    18.500238    12.267255   0.019932542   -240.70773    0.5460323     1152.7803     -14.834038    -15.500866    -15.799766   
  62000300000001   62000300000080   3000043001567   42.198437    18.494013    12.223559   0.019932542   0.5630945     -216.82877    273.67307     -17.694452    -18.490711    -18.851503   
  62000300000001   62000300000080   3000043001100   42.07957     18.374653    12.00389    0.019932542   334.25882     571.78143     213.32347     -16.006275    -16.7803      -17.133625   
  62000400000001   62000400000068   4000015004008   62.404533    24.956783    56.917503   0.019932542   61.698956     -52.448578    -137.17099    -16.958397    -17.366352    -17.559393   
  62000400000001   62000400000068   4000015003522   62.34161     25.271067    57.783398   0.019932542   -331.71387    -537.04376    25.737782     -14.921988    -15.640647    -15.96535    
  62000400000001   62000400000068   4000015003084   62.11566     24.943705    57.863377   0.019932542   -454.16797    168.67545     105.27643     -14.739397    -15.361104    -15.634802   
  62000400000001   62000400000068   4000015002645   62.076237    24.303331    58.063385   0.019932542   -103.713356   -87.87203     -46.0373      -14.423514    -15.179284    -15.52812    
  62000400000001   62000400000068   4000015002204   62.239414    24.61752     57.33852    0.019932542   -53.165947    304.42633     551.70935     -13.742905    -14.608403    -15.037234   
  62000400000001   62000400000068   4000015001700   62.256046    24.830158    57.665085   0.019932542   -219.28792    -519.3271     -68.29691     -13.114088    -13.79197     -14.09501    
  62000400000001   62000400000068   4000015001177   62.21794     24.642536    57.533165   0.019932542   172.07635     553.80585     21.400415     -13.586785    -14.30312     -14.628341   
  62000400000000   62000400000067   4000014015768   58.402767    13.811892    32.72452    0.019932542   -196.99037    -1005.78436   44.008137     -12.721533    -12.744677    -12.735389   
  62000200000010   62000200000317   2000029000485   35.9604      31.921562    10.691432   0.019932542   17.597622     -406.44974    198.95653     -15.518251    -16.216852    -16.53111    
  62000200000008   62000200000291   2000027002478   50.786064    34.33155     9.440404    0.019932542   -332.03824    -303.62927    487.0405      -14.108077    -14.645884    -14.879311   
  62000300000008   62000300000334   3000050004567   44.31618     19.028019    15.773171   0.019932542   -263.5993     -322.85245    498.09766     -17.998955    -18.543991    -18.811821   
  62000300000015   62000300000454   3000056002892   36.59955     2.644053     18.897417   0.019932542   -78.16628     -181.93555    987.07166     99.0          99.0          99.0         
  62000200000001   62000200000122   2000021009327   55.148228    39.00131     16.62905    0.019932542   415.2506      -481.94275    530.8248      -18.280962    -18.886463    -19.16901    
  62000600000005   62000600000170   6000038003399   4.1908617    52.418205    59.41327    0.019932542   -238.60909    425.80045     -30.41071     -17.798552    -18.586546    -18.942738   
  62000300000007   62000300000315   3000048002826   43.687656    14.668835    23.85487    0.019932542   672.6455      20.180141     -288.35745    -16.997053    -17.73494     -18.070122   
  62000200000005   62000200000235   2000025001309   37.912735    36.372673    21.547659   0.019932542   -242.45778    -469.34274    -169.31778    -17.572224    -18.388374    -18.764097   
  62000200000005   62000200000235   2000025001770   37.74471     36.410156    21.713882   0.019932542   -396.83017    -88.73887     101.52847     -18.002731    -18.834385    -19.213737   
  62000200000005   62000200000235   2000025002212   38.20958     36.69203     21.52907    0.019932542   -380.253      299.10205     61.801277     -15.125902    -15.716987    -15.976771   
  62000200000005   62000200000235   2000025002622   38.36393     36.64316     21.535301   0.019932542   541.295       -312.40268    22.36102      -15.012013    -15.710077    -16.018047   
  62000100000000   62000100000077   1000019020282   31.790844    55.439987    27.622332   0.019932542   -917.56396    90.08861      -267.56454    -16.228825    -16.7221      -16.959352   
  62000300000000   62000300000063   3000042012406   44.158394    14.696086    13.951215   0.019932542   -137.45082    297.27396     -294.16815    -14.246708    -14.917989    -15.217597   
  62000200000010   62000200000317   2000029000992   35.963905    31.815973    10.693348   0.019932542   -119.43063    -421.88318    682.5486      -15.58749     -16.305012    -16.629194   
  62000200000010   62000200000317   2000029001417   36.022495    31.98577     10.595711   0.019932542   185.35764     -654.4871     -200.81201    -16.72843     -17.113306    -17.306353   
  62000400000003   62000400000100   4000017003382   58.047832    17.149733    57.16261    0.019932542   152.6383      80.088745     -326.81555    -16.687805    -17.20331     -17.455116   
  62000000000007   62000000000160   707000939       31.875902    20.153809    23.976236   0.019932542   237.45323     -392.81757    -270.14032    -17.99916     -18.794561    -19.156403   
  62000000000007   62000000000160   707001390       31.80652     20.157654    23.95509    0.019932542   607.4672      -263.51263    -308.73077    -16.651043    -17.49069     -17.876625   
